mean,std,blue,neutral,red
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-3.3306690738754695e-17,0.09359852435099475,0.35,0.325,0.325
-0.0010451996821699173,0.09359136958809187,0.35,0.325,0.325
-0.0010451996821699173,0.09359136958809187,0.35,0.325,0.325
-0.00025034767193709006,0.09359136958809187,0.35,0.325,0.325
-0.00025034767193709006,0.09359136958809187,0.35,0.325,0.325
-0.00015660857917908498,0.09359136958809187,0.35,0.325,0.325
-0.00015660857917908498,0.09359136958809187,0.35,0.325,0.325
-0.0007434069220739637,0.09359136958809187,0.35,0.325,0.325
-0.0007434069220739637,0.09359136958809187,0.35,0.325,0.325
-0.0004486944756624589,0.09359136958809187,0.35,0.325,0.325
-0.0004486944756624589,0.09359136958809187,0.35,0.325,0.325
-0.0004899601859692737,0.09359136958809187,0.35,0.325,0.325
-0.0004899601859692737,0.09359136958809187,0.35,0.325,0.325
-0.0009434871342392292,0.09359136958809187,0.35,0.325,0.325
-0.0009434871342392292,0.09359136958809187,0.35,0.325,0.325
-0.0020199357977763064,0.09358470342357944,0.35,0.325,0.325
-0.0020199357977763064,0.09358470342357944,0.35,0.325,0.325
-0.0025856131748093368,0.09358083755506805,0.35,0.325,0.325
-0.0025856131748093368,0.09358083755506805,0.35,0.325,0.325
-0.002252491852371108,0.09358083755506805,0.35,0.325,0.325
-0.002252491852371108,0.09358083755506805,0.35,0.325,0.325
-0.0018977327213931638,0.09358083755506806,0.35,0.325,0.325
-0.0018977327213931638,0.09358083755506806,0.35,0.325,0.325
-0.0016013145800101158,0.09358083755506806,0.35,0.325,0.325
-0.0016013145800101158,0.09358083755506806,0.35,0.325,0.325
-0.0010878906308778857,0.09358083755506806,0.35,0.325,0.325
-0.0010878906308778857,0.09358083755506806,0.35,0.325,0.325
-0.001535647307792809,0.09358083755506806,0.35,0.325,0.325
-0.001535647307792809,0.09358083755506806,0.35,0.325,0.325
-0.0015915483060232826,0.09358083755506805,0.35,0.325,0.325
-0.0015915483060232826,0.09358083755506805,0.35,0.325,0.325
-0.0009932951063012397,0.09358083755506806,0.35,0.325,0.325
-0.0009932951063012397,0.09358083755506806,0.35,0.325,0.325
-0.00038194363908601315,0.09358083755506805,0.35,0.325,0.325
-0.00038194363908601315,0.09358083755506805,0.35,0.325,0.325
-0.00022877653507474838,0.09358083755506806,0.35,0.325,0.325
-0.00022877653507474838,0.09358083755506806,0.35,0.325,0.325
0.0002498418944274827,0.09357958047420731,0.325,0.325,0.35
0.0002498418944274827,0.09357958047420731,0.325,0.325,0.35
0.0006826068134795138,0.09357661734420156,0.325,0.325,0.35
0.0006826068134795138,0.09357661734420156,0.325,0.325,0.35
0.0008738770878182311,0.09357530810059807,0.325,0.325,0.35
0.0008738770878182311,0.09357530810059807,0.325,0.325,0.35
0.0011969382699864694,0.09357309727675614,0.325,0.325,0.35
0.0011969382699864694,0.09357309727675614,0.325,0.325,0.35
0.0017488801260196363,0.09356932167360109,0.325,0.325,0.35
0.0017488801260196363,0.09356932167360109,0.325,0.325,0.35
0.0018208168316619089,0.09356882972722566,0.325,0.325,0.35
0.0018208168316619089,0.09356882972722566,0.325,0.325,0.35
